id,name,email,phone_number,country_id,province_id,city_id,district_id,is_borrower,is_lender,identity_card_type,created_at,updated_at
5af7531a-ff16-2948-aa1f-88291e7eb6a4,Siti Wijaya,user0104@example.com,081117749637,ID,P35,C3578,D35782,True,False,KTP,2024-10-03 20:47:32,2024-10-03 12:56:17
fe5f32fa-3ce9-b893-3212-693ccfa13a9a,Lestari Kusuma,user0105@example.com,081267367866,ID,P35,C3579,D35797,True,False,KTP,2025-04-04 17:16:46,2025-04-04 15:25:54
5b5c06fe-40a3-612f-3948-ec3c5d5e8974,Putri Wijaya,user0106@example.com,081186031118,ID,P32,C3216,D32163,True,False,KTP,2025-05-24 06:11:10,2026-02-08 16:09:19
974a1460-d12c-e0f9-fb24-0dc7ecac31d3,Siti Rahayu,user0107@example.com,081396480845,ID,P35,C3578,D35787,False,True,KTP,2026-01-08 17:05:40,2026-01-08 13:38:08
6280b689-1be9-0926-ef0d-74eee84ee189,Yoga Hidayat,user0108@example.com,081252619460,ID,P12,C1212,D12123,True,False,KTP,2025-06-29 06:03:27,2025-06-29 20:51:26
5fec16b7-02d8-7790-32b2-f9a08eee79ba,Siti Hidayat,user0109@example.com,081140251545,ID,P33,C3319,D33194,True,False,KTP,2025-01-29 15:58:30,2026-01-06 11:20:08
9fdbc05b-f83d-d842-82b5-af2e761b2aa8,Ayu Saputra,user0110@example.com,081131021893,ID,P32,C3204,D32044,True,True,KTP,2024-10-22 22:49:10,2024-10-22 13:20:32
16b8e48d-401b-ccf1-053a-0559d02deec9,Agus Santoso,user0111@example.com,081153657352,ID,P33,C3322,D33227,True,True,KTP,2025-04-10 18:41:07,2025-09-08 11:04:08
5c2e4d54-ddeb-d629-ab21-7179edf811dd,Budi Wijaya,user0112@example.com,081128333920,ID,P31,C3173,D31733,True,False,KTP,2025-01-25 20:42:29,2025-01-25 07:55:05
55621e44-4ac3-8464-2338-faeeaf6945e7,Yoga Pratama,user0113@example.com,081375009310,ID,P32,C3216,D32166,True,False,KTP,2024-12-05 18:28:24,2025-07-27 14:59:30
5aa8996f-9362-21d7-26d9-d489532c0f34,Ayu Wijaya,user0114@example.com,081229499794,ID,P33,C3322,D33227,False,True,KTP,2026-03-21 15:05:14,2026-03-21 08:20:22
50a2bc24-0214-22c5-243b-2c83063ec415,Ayu Hidayat,user0115@example.com,081299134292,ID,P35,C3515,D35159,True,False,KTP,2024-12-13 09:24:37,2024-12-13 07:53:46
cff60f81-a3f8-56ad-213f-066274dc5c45,Rina Rahayu,user0116@example.com,081283644043,ID,P32,C3216,D32164,False,True,KTP,2025-02-12 21:57:05,2025-02-12 15:59:41
d3b121f0-1746-edc7-78a1-a2bbf278b89d,Ayu Kusuma,user0117@example.com,081275867446,ID,P31,C3173,D31732,True,True,PASSPORT,2024-11-30 18:27:35,2024-11-30 11:41:11
62190b56-fca4-bed7-afb7-e2ddb93c2a11,Putri Setiawan,user0118@example.com,081145244327,ID,P32,C3204,D32049,True,True,KTP,2025-01-20 22:39:34,2025-01-20 09:44:33
8c2b344a-70e0-affc-b474-994dbd620952,Budi Hidayat,user0119@example.com,081371134957,ID,P31,C3173,D31735,True,False,KTP,2024-11-01 10:52:43,2024-11-01 12:28:43
8a1b1284-4990-abc9-9a0e-51a14b55f159,Yoga Santoso,user0120@example.com,081200832929,ID,P35,C3579,D35792,True,False,KTP,2024-06-29 17:07:15,2024-06-29 14:10:18
edc97b5f-c7ec-8e28-c792-0e39e9179ed6,Agus Wijaya,user0121@example.com,081351324369,ID,P12,C1212,D12128,True,True,KTP,2025-02-27 08:52:15,2025-07-26 14:41:48
e05af7f8-0b78-2752-0386-aa76d7f217c6,Lestari Lestari,user0122@example.com,081120796176,ID,P32,C3204,D32048,False,True,KTP,2024-12-31 08:39:41,2024-12-31 09:07:23
64371d36-b2f5-0d34-e74b-b03760790d15,Lestari Santoso,user0123@example.com,081178728175,ID,P35,C3579,D35794,False,True,KTP,2024-10-16 18:11:34,2024-10-16 12:43:21
44d95abd-1311-49b2-2f01-5d847c61cf8b,Budi Saputra,user0124@example.com,081376042183,ID,P12,C1212,D12129,True,True,KTP,2024-09-19 14:56:02,2024-09-19 19:02:34
0fcf497b-c276-4c6a-fc77-22712fcded3c,Rina Hidayat,user0125@example.com,081301520231,ID,P12,C1207,D12072,True,False,KTP,2025-07-08 16:19:18,2025-07-08 07:26:54
1d9fcc07-1334-b351-adb2-88a488c9d63e,Yoga Santoso,user0126@example.com,081184864416,ID,P12,C1207,D12076,True,False,KTP,2025-01-01 06:09:28,2025-01-01 07:28:53
431b8e48-96aa-0670-9840-7ec9a6cb72f7,Rizky Lestari,user0127@example.com,081258418551,ID,P32,C3204,D32048,True,False,KTP,2025-07-18 19:35:49,2026-05-23 15:22:52
19dda65c-5bef-0b2a-8fdc-70f9b563eecc,Lestari Santoso,user0128@example.com,081234357030,ID,P35,C3579,D35799,True,False,KTP,2025-04-30 22:15:13,2025-05-15 07:41:57
0dc98d09-766d-566f-48ca-e413c1ea59d3,Fajar Wijaya,user0129@example.com,081364184257,ID,P32,C3216,D32165,True,False,KTP,2024-12-06 11:31:40,2024-12-06 22:00:23
bd914b51-617d-41f1-0c84-949b47bcba26,Ayu Rahayu,user0130@example.com,081333928652,ID,P33,C3319,D33194,False,True,KTP,2025-12-18 09:05:24,2025-12-18 08:23:28
d6a5ce23-7a4f-9357-27ad-2860dbeb787a,Andi Saputra,user0131@example.com,081104388437,ID,P31,C3173,D31738,False,True,KTP,2026-05-04 13:22:29,2026-05-04 15:56:40
4db8209d-39f9-a6b7-8070-1eb6e87407f9,Fajar Hidayat,user0132@example.com,081342815896,ID,P12,C1212,D12123,True,False,KTP,2024-11-03 18:22:26,2024-11-03 06:43:12
affee563-214e-5d34-7c71-e17594548e63,Lestari Santoso,user0133@example.com,081237172265,ID,P31,C3173,D31739,True,False,KTP,2024-06-05 21:20:15,2024-06-05 18:26:45
34fc6efb-cfab-9ebf-c628-f1b623474fd3,Rizky Nugroho,user0134@example.com,081200028092,ID,P31,C3173,D31731,False,True,KTP,2024-07-26 16:07:44,2024-07-26 12:56:21
ee281b23-090f-f4af-c14a-0ee7c08b66c4,Rizky Setiawan,user0135@example.com,081280424083,ID,P12,C1207,D12071,True,False,KTP,2024-07-22 17:20:23,2024-07-22 13:30:07
e0c30f88-2048-8ef6-9de7-a8de925432f0,Lestari Kusuma,user0136@example.com,081306843101,ID,P32,C3273,D32734,True,False,KTP,2025-03-21 07:58:44,2025-11-11 12:20:20
bea07f0a-a721-f4c5-85d0-ac30867247e8,Fajar Kusuma,user0137@example.com,081352387926,ID,P31,C3172,D31727,True,True,KTP,2024-11-15 08:25:32,2025-07-29 22:47:14
f0b36c63-0d0f-124a-3fa1-be4f84ebaeb2,Agus Santoso,user0138@example.com,081176569008,ID,P35,C3579,D35797,True,False,KTP,2025-02-10 22:58:24,2025-12-19 09:47:48
34ef1ccd-d38b-838c-fd81-78a1cc4775c1,Rina Lestari,user0139@example.com,081335465688,ID,P31,C3173,D31738,True,True,KTP,2025-09-21 08:16:03,2025-09-21 18:16:01
d6efe797-ffed-99e7-c270-c7ca421d9118,Rizky Lestari,user0140@example.com,081198219461,ID,P31,C3173,D31736,True,True,KTP,2025-02-13 15:25:11,2026-05-21 15:21:39
94159201-c549-470b-6b09-35334667b90e,Agus Rahayu,user0141@example.com,081393912292,ID,P35,C3579,D35796,True,False,KTP,2024-07-19 09:15:54,2024-07-19 21:12:56
